relative_time,AccX,AccY,AccZ,LinearAccelerometerSensor
15327,,,,0.6077649536756764
15347,,,,0.3759152052714285
15363,1.4173674583435059,9.260771751403809,-1.9057846069335938,
15372,,,,0.4311084314537638
15388,,,,0.48220801922297807
15412,,,,0.4520672752089137
15425,1.455674648284912,9.241618156433105,-2.0590133666992188,
15428,,,,0.4550029053962085
15447,,,,0.3620873387945213
15482,,,,0.3898611229215272
15487,,,,0.4509486186876722
15491,1.2737152576446533,9.14585018157959,-1.800439715385437,
15507,,,,0.4858427268091279
15531,,,,0.3396669454067279
15548,,,,0.3447129244173376
15557,1.436521053314209,,-1.9728221893310547,
15558,,9.279925346374512,,
15582,,,,0.4685443268012485
15588,,,,0.5660785121483116
15607,,,,0.5253095316079694
15623,,,-1.9919757843017578,
15624,1.3694833517074585,9.232041358947754,,
15630,,,,0.3409788315053247
15647,,,,0.24875937280057445
15673,,,,0.1849352241697089
15689,1.3407529592514038,9.385271072387695,-1.9728221893310547,0.2604180653852411
15708,,,,0.3173284630824131
15730,,,,0.4631982899537499
15748,,,,0.47072183405626805
15755,1.3311761617660522,9.097966194152832,-1.867477297782898,
15774,,,,0.44219114349266037
15788,,,,0.33779379940234106
15807,,,,0.34976074735108903
15822,1.4939818382263184,9.184157371520996,-2.1068975925445557,
15828,,,,0.3869811814855987
15847,,,,0.38745888291914216
15869,,,,0.32480299829352305
15889,,,-2.0590133666992188,
15890,1.3694833517074585,9.27034854888916,,0.3027812675336694
15908,,,,0.3812588088784569
15928,,,,0.4713371407259749
15951,,,,0.5841659722843296
15954,1.436521053314209,,-2.298433542251587,
15955,,9.040505409240723,,
15972,,,,0.3937517529403177
15989,,,,0.289981887782051
16009,,,,0.3306013057886322
16019,,,-2.2697031497955322,
16020,1.2832920551300049,9.232041358947754,,
16030,,,,0.44665125333942607
16058,,,,0.3689443682148099
16076,,,,0.400364423685384
16088,1.5705963373184204,8.973467826843262,-2.011129379272461,0.5237262555660118
16108,,,,0.45807969234877766
16127,,,,0.37263420007757136
16148,,,,0.4422323884859058
16151,1.3694833517074585,9.107542991638184,-2.2601263523101807,
16178,,,,0.3397889367108321
16187,,,,0.3123556399694314
16215,,,,0.34810274362902
16218,1.4652514457702637,9.08838939666748,-2.451662540435791,
16227,,,,0.519605100731999
16248,,,,0.3950897267595466
16269,,,,0.3953073817890531
16283,1.522712230682373,9.078812599182129,-2.1930887699127197,
16288,,,,0.40706340347955877
16311,,,,0.3157793710908481
16327,,,,0.23005226456232916
16355,1.4173674583435059,9.184157371520996,-2.279279947280884,0.3184790941987228
16382,,,,0.3226725234760863
16387,,,,0.3137903277251623
16416,,,,0.3028753260147475
16419,1.4652514457702637,9.165003776550293,-2.1930887699127197,
16428,,,,0.41635460094893406
16451,,,,0.4466635637329748
16468,,,,0.4103214839349801
16497,,,-2.4420857429504395,
16498,1.4844050407409668,9.059659004211426,,0.3815723494774512
16508,,,,0.3110080150218468
16535,,,,0.32710421818471486
16552,1.6855180263519287,9.193734169006348,-2.2601263523101807,0.23783451163925204
16569,,,,0.2984382229941034
16588,,,,0.370823993011601
16622,,,-2.365471363067627,0.36098767299290646
16623,1.6280571222305298,9.030928611755371,,
16639,,,,0.4074429273423806
16647,,,,0.40877764485868184
16690,1.7142484188079834,9.136273384094238,-2.4229321479797363,0.30422668577951745
16708,,,,0.34781490948880117
16734,,,,0.39309044047735864
16750,1.6184803247451782,9.011775016784668,-2.5091233253479004,
16751,,,,0.34824721867066144
16770,,,,0.36990265680520723
16791,,,,0.43372138610584055
16808,,,,0.49680687119393846
16833,2.0207061767578125,8.925583839416504,-2.5665841102600098,
16834,,,,0.42776149507011435
16855,,,,0.2942586097316559
16883,1.4844050407409668,,-2.6240451335906982,0.33154296875
16884,,9.126696586608887,,
16888,,,,0.3413250636764363
16908,,,,0.44285369805235547
16927,,,,0.5505118286012305
16948,1.2449848651885986,9.030928611755371,-2.3558945655822754,0.5653897602432594
16968,,,,0.43676776576797777
16988,,,,0.40821767169640893
17008,,,,0.4063415424205107
17009,1.6184803247451782,8.925583839416504,-2.671929121017456,
17039,,,,0.39136547477751754
17059,,,,0.36871036300347687
17068,,,,0.3413719042124663
17089,1.867477297782898,9.069235801696777,-2.7772738933563232,0.30713562586579235
17107,,,,0.2394333876398794
17146,1.723825216293335,9.14585018157959,-2.7006595134735107,0.1715489947887051
17149,,,,0.16686263273430893
17169,,,,0.41986019657405704
17187,,,,0.7037469867892491
17207,1.0821791887283325,,-2.4899697303771973,
17208,,8.9064302444458,,
17213,,,,0.709703023414036
17228,,,,0.5835779108760363
17255,,,,0.46783233462925716
17268,,,,0.48846273482746305
17273,1.2641384601593018,8.954314231872559,-2.738966703414917,
17288,,,,0.4773914912647362
17312,,,,0.45553683627573033
17344,,,,0.3735696016274527
17345,1.7142484188079834,9.040505409240723,-2.691082715988159,
17348,,,,0.2442567854151567
17369,,,,0.2997525570555964
17388,,,,0.3340585637373653
17405,1.455674648284912,8.96389102935791,-2.6144683361053467,
17410,,,,0.4086290537533027
17429,,,,0.43078151493942973
17459,,,,0.26917573730245187
17467,,,,0.33409608679237773
17471,1.6376339197158813,9.030928611755371,-2.7293899059295654,
17488,,,,0.3523338967783154
17526,,,,0.3759035113817852
17528,,,,0.3918590127461168
17537,1.4844050407409668,8.916007041931152,-2.75812029838562,
17548,,,,0.44737428902683857
17568,,,,0.3902588463366493
17587,,,,0.38181195586230227
17603,1.6663644313812256,8.89685344696045,-2.806004285812378,
17609,,,,0.42507859092424655
17629,,,,0.36584018504620863
17647,,,,0.33530871740235874
17668,,,,0.39536540917514784
17670,1.522712230682373,8.877699851989746,-2.8634653091430664,
17688,,,,0.31167577289513926
17709,,,,0.28996630439997323
17727,,,,0.29537290227874
17735,1.6089035272598267,9.030928611755371,-2.8634653091430664,
17753,,,,0.2831102416210889
17768,,,,0.3908768604857667
17789,,,,0.4722575878787783
17801,,,-2.786850690841675,
17802,1.656787633895874,8.89685344696045,,
17811,,,,0.3319879840262005
17828,,,,0.20757060600506103
17863,,,,0.19819686634676056
17870,1.522712230682373,8.96389102935791,-2.7676970958709717,0.35679711525818963
17888,,,,0.394752893414321
17908,,,,0.3006808745114754
17935,1.6663644313812256,8.983044624328613,-2.8443117141723633,0.26966173358327883
17947,,,,0.2993194306113455
17967,,,,0.37619400672336617
17992,,,,0.33084807798877436
17999,1.5897499322891235,8.954314231872559,-2.786850690841675,
18008,,,,0.3604699744049562
18031,,,,0.3047418545877542
18048,,,,0.3297719268811223
18065,1.6759412288665771,,-2.873042106628418,
18066,,8.96389102935791,,
18068,,,,0.3078587506978188
18104,,,,0.3105033748077808
18107,,,,0.34861680536360545
18131,1.6855180263519287,8.96389102935791,-2.9496564865112305,0.28043799271528586
18148,,,,0.28188825083457486
18168,,,,0.36155365787201976
18200,,,-2.9496564865112305,0.2895559017764323
18201,1.5418659448623657,8.973467826843262,,
18208,,,,0.314765632725969
18233,,,,0.40898788800411345
18248,,,,0.4438634351353357
18275,1.522712230682373,8.9064302444458,-2.853888511657715,0.3683532714338082
18288,,,,0.30410042470377374
18310,,,,0.2753311390580549
18328,,,,0.32230094947260834
18329,1.599326729774475,8.983044624328613,-2.7485435009002686,
18350,,,,0.2952589672755337
18395,1.5705963373184204,8.992621421813965,-2.75812029838562,0.21056392933243484
18410,,,,0.3215058357797764
18428,,,,0.37097776507764835
18448,,,,0.32872660299814443
18461,1.6280571222305298,8.944737434387207,-2.8443117141723633,
18473,,,,0.3265354163515291
18488,,,,0.33540618265048766
18509,,,,0.33391936266173866
18527,1.6855180263519287,8.96389102935791,-2.9496564865112305,0.2743761301125994
18548,,,,0.24417551935690807
18570,,,,0.29638069812875073
18588,,,,0.3264983365117293
18593,1.6089035272598267,8.935160636901855,-2.7964274883270264,
18608,,,,0.3175465440238313
18630,,,,0.3081429484403427
18648,,,,0.32634361679642815
18664,,,-3.07415509223938,
18665,1.6855180263519287,8.96389102935791,,
18669,,,,0.2731011501828253
18688,,,,0.29630829026378486
18714,,,,0.3904202878506572
18725,,,-2.8347349166870117,
18726,1.6089035272598267,8.925583839416504,,
18728,,,,0.3532763561869824
18758,,,,0.2825456287449579
18773,,,,0.8460914125700811
18789,,,,0.2514206634524535
18791,1.6759412288665771,9.02135181427002,-2.8826189041137695,
18809,,,,0.4226512478516562
18827,,,,0.3630607715275946
18847,,,,0.36627507983191143
18857,1.5131354331970215,8.916007041931152,-2.9496564865112305,
18870,,,,0.44499632000740974
18903,,,,0.6509308275603266
18908,,,,0.46998769754176195
18923,,,-3.0358476638793945,
18924,1.5131354331970215,8.944737434387207,,
18928,,,,0.3328660232416504
18948,,,,0.3222273717197926
18969,,,,0.45881961543764177
18988,,,,0.45171482064680013
18989,1.4748282432556152,8.9064302444458,-2.7676970958709717,
19012,,,,0.3761853517710895
19027,,,,0.2960614803313561
19062,1.5897499322891235,9.040505409240723,-2.8443117141723633,0.24520394511065333
19073,,,,0.5166796677502099
19088,,,,0.4441642177894794
19107,,,,0.42874340030050495
19128,1.580173134803772,8.992621421813965,-3.1028854846954346,0.29028174012555796
19148,,,,2.168749859284938
19175,,,,0.5219098759036374
19187,1.4652514457702637,8.954314231872559,-4.280832767486572,
19189,,,,1.2422324118502421
19207,,,,0.522679819621943
19228,,,,0.2405683785243329
19248,,,,0.4909308148614292
19253,1.5610195398330688,8.877699851989746,-3.1699230670928955,
19275,,,,0.7899087201874531
19290,,,,1.144297188530725
19310,,,,0.7073449971950854
19322,1.091755986213684,8.638279914855957,-3.2561142444610596,
19342,,,,0.6225919826754183
19350,,,,0.47801334722989547
19368,,,,0.0755199293241436
19385,1.580173134803772,9.078812599182129,-3.907337188720703,
19388,,,,0.8037402308746909
19408,,,,0.2831121101139902
19428,,,,0.4812340572738478
19448,,,,0.46328557544766835
19451,1.436521053314209,8.78193187713623,-2.9496564865112305,
19467,,,,0.4816472865972019
19488,,,,0.49731482766558216
19509,,,,0.7528232048923584
19517,,,-2.3080103397369385,
19518,1.599326729774475,9.107542991638184,,
19529,,,,0.6574984890590466
19559,,,,0.35507444373510716
19577,,,,0.3674696386212831
19583,1.436521053314209,8.925583839416504,-3.2369606494903564,
19588,,,,0.382661166737793
19608,,,,0.38186181022229354
19634,,,,0.20432566700631277
19650,1.0342950820922852,8.829815864562988,-2.3367409706115723,0.8354836060555281
19669,,,,0.65600308814136
19688,,,,1.0698438857624317
19707,,,,0.8079607785048748
19715,1.4748282432556152,9.059659004211426,-1.6759412288665771,
19741,,,,1.7202826862021188
19748,,,,0.9856976902099804
19769,,,,1.1903918340859228
19783,0.871489405632019,9.002198219299316,-2.8347349166870117,
19788,,,,0.70396343680552
19807,,,,0.9836881451385591
19828,,,,0.29899730755078524
19857,1.6184803247451782,9.030928611755371,-3.1220390796661377,0.3781955385225382
19869,,,,0.306468174059134
19888,,,,0.4185698990187093
19907,,,,0.3200076909184106
19918,1.4939818382263184,8.973467826843262,-2.7676970958709717,
19929,,,,0.3102180611541377
19948,,,,2.0945532097922754
19982,1.6759412288665771,8.9064302444458,-2.0398597717285156,0.9365104539148231
19988,,,,0.8459362739410365
20007,,,,0.7619410655016706
20030,,,,1.472248860883928
20046,0.6703764796257019,9.02135181427002,-1.4652514457702637,
20048,,,,1.3774076969493882
20071,,,,1.54950128961579
20088,,,,0.9391759515104227
20107,,,,0.5560331543430101
20111,1.37906014919281,9.030928611755371,-2.0685901641845703,
20129,,,,0.968548969206533
20156,,,,1.3472217246291738
20168,,,,0.7945216715637609
20177,,,-1.158793568611145,
20179,1.37906014919281,9.117119789123535,,
20188,,,,0.8518192359209593
20215,,,,1.0401072591711127
20228,,,,0.9882696701396683
20244,1.1779472827911377,9.576807022094727,-2.75812029838562,
20248,,,,0.5683647496339653
20268,,,,1.0531391222088982
20288,,,,1.0437319245743475
20308,,,,2.657492044316726
20309,3.6104562282562256,10.697293281555176,-3.6296098232269287,
20343,,,,3.4628896611056894
20348,,,,2.4848055676357976
20368,,,,3.2325385588361963
20376,0.06703764945268631,12.430695533752441,-4.252102375030518,
20388,,,,4.758041000516668
20422,,,,4.176761123267042
20428,,,,5.225245835941167
20461,2.3942017555236816,14.269442558288574,-4.3861775398254395,5.854608412758965
20468,,,,6.558806042759838
20488,,,,4.806520388454511
20507,1.1971008777618408,12.708422660827637,-8.274360656738281,
20508,,,,6.8653577291549475
20528,,,,7.658943792288055
20548,,,,6.26766181240872
20570,,,,6.333413106850938
20575,3.045424461364746,5.966350555419922,-3.8786067962646484,
20588,,,,5.3731917067448505
20611,,,,5.90876288670635
20630,,,,5.159169428315325
20644,-0.019153613597154617,4.367023944854736,0.7374141216278076,
20648,,,,5.849509598481279
20668,,,,6.457719769609295
20687,,,,7.116848214161798
20705,-0.181959331035614,1.723825216293335,2.978386878967285,
20710,,,,7.491019403532577
20730,,,,5.62479298528571
20750,,,,6.34259774403029
20768,,,,5.323828253975895
20771,-1.3694833517074585,3.3039982318878174,3.7253777980804443,
20790,,,,5.078811739922558
20819,,,,4.701185466523248
20828,,,,3.71816204135313
20837,,,6.7708024978637695,
20838,-2.959233283996582,3.1699230670928955,,
20858,,,,3.5346785923418365
20870,,,,3.554969591957666
20892,,,,2.024219376605521
20903,,,7.833827972412109,
20904,-3.045424461364746,5.066130638122559,,
20923,,,,0.8707544666759479
20929,,,,3.1220726034652997
20948,,,,1.3674364135855037
20968,,,,2.3417191926036
20970,-2.9975404739379883,4.663905143737793,10.055646896362305,
20989,,,,0.6186450936751454
21023,,,,1.201116842854559
21028,,,,1.8716666154983164
21035,-1.4269442558288574,4.4532151222229,10.256759643554688,
21047,,,,1.2318936771271742
21079,,,,1.3685866689558706
21094,,,,2.2421031763257004
21101,,,10.505757331848145,
21109,,,,3.627394838813441
21129,,,,4.478569286638827
21148,,,,3.248739878575233
21167,0.2777273952960968,4.8267107009887695,8.762778282165527,
21168,,,,1.618902577754188
21191,,,,2.189626913123959
21208,,,,1.0658432588768791
21227,,,,1.3163141507041989
21233,-0.1149216815829277,2.691082715988159,11.118672370910645,
21247,,,,1.669446446965364
21268,,,,0.48964811126491176
21291,,,,0.527099637645104
21299,0.019153613597154617,3.533841609954834,9.84495735168457,
21308,,,,1.6732715941180902
21327,,,,1.2099029551753635
21348,,,,0.5984420347913432
21365,-0.019153613597154617,1.3982137441635132,11.013327598571777,
21378,,,,1.5359775976494439
21390,,,,0.9638092734766023
21408,,,,0.9835586190104402
21427,,,,1.5979841497396694
21431,0.31603461503982544,3.0166940689086914,8.753201484680176,
21447,,,,0.6504799950402202
21470,,,,0.1850756232244337
21488,,,,0.3410650647867189
21497,-0.545877993106842,1.9057846069335938,9.050082206726074,
21516,,,,1.07107071576994
21528,,,,0.5975496783014593
21548,,,,0.894365753456584
21565,,,10.745177268981934,
21566,-0.5937620401382446,2.4899697303771973,,
21569,,,,1.32116856557736
21597,,,,0.6098242839625901
21608,,,,0.6601086887178441
21627,,,,0.3587350330154842
21629,0.507570743560791,1.9632453918457031,9.2033109664917,
21648,,,,1.8252112488436163
21684,,,,3.677370674354045
21688,,,,3.626805217728312
21695,0.181959331035614,0.8523358106613159,8.379706382751465,
21716,,,,1.710601076816669
21728,,,,1.4204016797024919
21748,,,,1.5313057402761334
21761,-1.158793568611145,3.2752678394317627,11.741165161132812,
21773,,,,4.061142914858125
21788,,,,3.0052244471355434
21814,,,,6.223598411293791
21827,-3.2561142444610596,,11.741165161132812,
21828,,2.0398597717285156,,3.910136250417135
21847,,,,3.598689391727878
21868,,,,5.2473497513356016
21888,,,,2.848004187741576
21893,-0.2298433631658554,2.5665841102600098,7.671022415161133,
21908,,,,3.8003632020544162
21927,,,,3.5316514318718766
21948,,,,3.2467920169744873
21959,1.0247182846069336,0.6607996821403503,9.567230224609375,
21971,,,,1.24647219660018
21987,,,,1.350926288079057
22014,,,,1.8488085905518428
22025,-1.1779472827911377,2.0685901641845703,7.3454108238220215,
22028,,,,2.3946609835305916
22048,,,,2.0791715123713206
22079,,,,3.3897708221207914
22099,-0.9002198576927185,2.279279947280884,12.4785795211792,3.2701688119786554
22108,,,,3.282979600185907
22129,,,,3.364094670164486
22148,,,,2.515328146911553
22161,,,9.232041358947754,
22162,0.5267243981361389,-0.10534487664699554,,
22168,,,,1.5667495161158946
22188,,,,2.441340135823552
22208,,,,1.5568603207429474
22224,,,8.35097599029541,
22225,2.3558945655822754,2.604891538619995,,
22227,,,,3.847816115413031
22266,,,,2.6734527034539024
22269,,,,2.947009015398633
22288,,,,4.273219687090827
22289,-2.6623523235321045,0.43095630407333374,13.043610572814941,
22307,,,,2.8032216781564006
22328,,,,1.307534497974782
22351,,,,3.087890161735022
22355,1.1492167711257935,3.064578056335449,7.862558364868164,
22371,,,,1.5103264441893276
22388,,,,1.9409583206300685
22408,,,,1.6039283955304524
22421,-0.4213795065879822,2.2697031497955322,8.427590370178223,
22428,,,,1.5538868591725103
22449,,,,2.81192587184738
22478,,,,1.1471202847900452
22487,-0.6416460275650024,2.719813108444214,9.979032516479492,
22488,,,,0.6579415002315162
22507,,,,1.560306153333222
22528,,,,0.4828586223016132
22549,,,,1.904659232852214
22553,0.26815059781074524,2.9975404739379883,7.287950038909912,
22578,,,,1.9394338247639251
22588,,,,0.3439941189659659
22608,,,,0.9409652246744461
22625,-0.5746083855628967,2.4229321479797363,9.892841339111328,
22629,,,,0.2312629158047416
22657,,,,0.785807515007099
22669,,,,1.2755726425886889
22685,-0.8523358106613159,2.5474305152893066,10.831368446350098,
22687,,,,1.421191208293594
22707,,,,0.9620367136569787
22730,,,,1.3272994224326933
22748,,,,1.0126699446293823
22751,,,8.743624687194824,
22752,0.38307225704193115,3.5434184074401855,,
22776,,,,1.6694584432104225
